      Plot replica #,               up1 a,               up1 b,               up1 c,               dp1 a,               dp1 b,               dp1 c,               sp1 a,               sp1 b,               sp1 c,               um1 a,               um1 b,               um1 c,               dm1 a,               dm1 b,               dm1 c,               sm1 a,               sm1 b,               sm1 c,                GT a,                GT b,                GT c,                G2 a,                G2 b,                G2 c,
                 406,           -1.495605,            4.913606,           -1.859415,            5.647980,           -7.372182,            6.650835,            6.948278,            5.920166,          -14.885981,           -9.409321,            8.047653,           14.685186,           -3.759801,            2.152589,           -6.029635,            9.669714,            8.481871,          -13.992845,            0.946196,           -3.982646,            6.353557,           -0.326668,           -0.956521,           -1.348658,
                 407,           -1.085328,           10.588154,           -4.812333,            9.134008,           -7.341924,            3.482940,            4.216317,            1.812779,           -0.439906,           -3.930883,           -0.232776,           11.940086,            3.835777,            0.035622,          -10.879007,            5.468808,          -13.770915,            4.337500,            3.734451,           -4.762260,           -0.162618,           -0.357125,           -2.552312,           -1.511117,
                 408,            1.119871,            3.766205,           -5.472676,            7.783072,           -9.367911,            4.730854,           13.437439,          -10.024675,          -10.515721,           -8.740101,            9.470129,           10.554709,           -5.677305,            7.605751,            0.875607,           10.660768,           -2.640623,          -14.279830,            3.257985,           -5.954308,           -2.170123,           -0.825420,           -0.279200,           -0.978628,
                 409,           -4.334346,            9.248754,            5.378789,            3.122638,           -2.319965,           12.156617,            7.246764,           -1.999126,           -0.429016,           -4.528367,            3.187439,            9.100135,           -1.282581,            1.702093,           -1.122246,            9.460571,          -15.804844,           -7.250547,            1.385499,           -5.129749,            5.679973,            1.142669,           -2.783982,           -5.269780,
                 410,            3.046573,            2.758140,           -4.130483,           16.773769,          -19.448048,            1.432289,           13.678484,          -17.178160,            0.009966,           -9.381659,           12.119603,            8.233923,          -19.191574,           17.157643,           19.589077,            7.879960,           -1.388308,          -17.335747,            2.335309,            3.291368,           -2.113725,           -1.656623,            0.892789,           -2.361809,
                 411,           -0.839461,            9.263602,           -1.227929,            8.373624,           -8.765636,            9.272620,            8.036113,            2.209434,           -7.006299,           -5.867175,            9.012657,            5.025841,           -3.951681,           12.969983,           -7.941473,           -1.232930,            7.512625,            1.269876,            6.149922,           -0.855633,           -1.015185,           -1.919317,           -0.824446,           -1.528838,
                 412,           -2.933317,           15.530196,           -6.167095,            4.449355,            0.297738,            4.595813,            9.085874,           -6.741099,           -0.395374,           -8.343423,            9.742675,            7.387878,           -2.163589,           -3.577707,            6.626898,            6.783700,           -5.580414,          -10.635945,            6.324943,           -7.632646,           -8.331241,            0.606543,           -4.429326,           -1.444373,
                 413,           -1.498911,            7.933788,           -3.890247,            4.917321,           -2.506895,            3.543555,            9.992566,           -4.407161,           -7.764954,           -9.755497,            7.286985,           19.697856,            9.685356,          -11.284489,           -6.370499,            2.131491,           -1.270305,            1.332316,            2.922168,            3.296838,            0.666283,           -1.011963,           -1.191719,           -0.273984,
                 414,            0.524425,            3.390809,          -10.878030,            7.364987,           -8.962616,           -1.706182,            5.502668,           -1.531761,           -6.506037,           -5.254073,            9.553676,            5.724737,           -6.245962,            3.786324,           10.051940,            0.530454,           -5.310130,           -0.198441,            3.220142,           -7.150797,           -0.573144,           -1.070509,            0.279258,            1.835729,
                 415,            0.100767,            0.998162,            1.020775,            3.050433,           -5.795631,           10.905181,           10.344610,           -3.766938,          -12.134502,           -6.957399,            6.083391,           11.616894,           -5.915475,           -3.962870,           13.930545,            3.788133,           -2.891707,           -9.950312,            4.731159,          -14.704053,            5.778505,           -0.863034,            0.565907,           -2.385968,
                 416,            2.815385,            2.929183,            1.938433,            3.214779,           -0.717196,           13.538769,           15.676454,            0.802256,          -17.359314,          -10.655012,           10.096827,           15.018778,           -7.952300,           -3.549079,           18.634136,           12.225064,           -4.590879,          -15.089042,            2.437516,           -0.115111,            8.096902,           -1.714281,           -1.158859,           -3.167736,
                 417,           -1.817302,            9.736011,          -11.655662,            5.006644,           -8.441189,            3.297043,           10.338277,           -6.454926,           -1.881365,          -13.924188,           11.361434,           26.496732,           -3.774153,           17.970762,          -13.536152,           11.036378,          -12.925668,            6.598263,            1.179393,           -8.766316,           -2.043920,            0.859437,           -2.483182,           -0.129379,
                 418,           -2.093452,            6.475992,            1.642403,            5.535920,           -5.695611,            8.470470,            6.731767,            0.909210,           -4.741172,           -4.056475,            1.675615,           10.027672,           -1.914543,            2.502609,            1.648580,            7.283795,           -9.017373,           -5.165887,            3.020332,           -0.964947,            2.300062,           -0.213666,           -1.309821,           -3.041544,
                 419,            1.387572,            1.888915,           -0.948031,            6.342721,           -7.544080,            7.537644,           10.888311,           -1.042683,          -14.458948,           -2.442646,            1.962841,            7.093373,           -9.113328,            5.782773,            7.418285,            1.889771,            9.260241,           -9.534942,            0.162594,            6.046696,           -3.094057,            0.057260,           -1.369999,           -2.555225,
                 420,            1.991067,           10.863167,          -11.324943,           -0.045513,           -2.763700,           15.605270,            9.819758,            6.245724,          -17.660527,          -12.322296,            8.832528,           18.600055,           -5.579438,           12.897312,          -10.269469,            4.665834,            2.052693,          -13.752319,            2.456154,           -5.042337,           -6.681920,            1.212792,           -5.353653,           -1.063222,
                 421,            3.431665,            1.805372,           -1.591213,            7.532476,           -6.235490,            7.487067,           18.052548,           -9.330063,          -15.937304,           -7.414887,            1.086380,           18.684741,           -1.626978,          -12.035993,           19.586389,            6.043689,          -13.416083,            4.129976,            5.346107,          -13.066783,            5.869073,           -2.580183,            0.660984,           -1.515424,
                 422,            2.616409,           11.756998,           -6.874259,            6.382874,            2.729501,            4.276154,            8.658702,            9.280322,          -12.022964,           -2.610372,           -5.927109,           16.804240,           -8.230949,           -0.951847,           16.648869,            0.050582,            1.487988,           -2.415122,            1.837550,            5.026912,            0.779285,           -1.071084,           -5.282978,           -0.097838,
                 423,           -2.022290,           10.963622,           -4.042244,            2.546359,           -3.392159,           11.333281,            3.269595,            7.317126,           -4.640030,           -8.554319,            7.717849,           13.920794,            1.011254,           -3.610515,           -0.653065,           13.743795,           -4.032187,          -23.962126,            2.588857,           -4.701385,           -4.695161,            1.642832,           -4.537666,           -2.848320,
                 424,           -2.360651,           10.483986,           -2.972786,            9.252599,          -10.252968,            5.404458,            5.868476,            8.477763,          -11.557614,           -6.572820,            6.398425,           10.137606,           -5.473725,            0.647746,            6.341468,            2.480413,           -2.870766,            3.886919,            0.377072,           -0.262972,            6.299345,           -0.559602,           -2.347576,           -0.885257,
                 425,           -0.696399,            4.230460,            2.240526,            5.134564,           -6.715500,           11.917721,           10.642816,            5.169924,          -14.143782,           -7.438050,            6.353864,           11.189747,           -3.720721,           14.352682,           -7.676226,           17.960191,           -9.162720,          -27.481232,            4.650431,           -5.745055,           -2.201062,            0.384760,           -2.431636,           -3.689261,
                 426,            4.586453,           -0.678582,           -4.026076,            5.832070,           -3.724176,            5.493084,            1.292130,           10.636183,           -1.802357,           -3.022227,           -0.994783,           12.989934,           -9.456768,            9.379554,            5.151956,           10.703000,           -3.454890,          -16.664748,            7.132298,           -3.984957,           -4.475006,           -1.743240,           -0.193605,           -1.354760,
                 427,            0.077757,            3.229792,           -7.116331,            9.706845,          -12.369433,           -0.215265,            4.108378,            4.382158,          -10.040872,           -3.303058,            5.627843,            3.629571,          -12.594402,            5.389233,           20.431338,           10.049837,          -16.109908,           -2.582226,            2.388318,           -6.894489,            3.898778,           -1.571500,            0.791667,            1.173983,
                 428,            0.424192,            4.188848,           -0.103494,           12.406091,          -19.800001,           11.385191,           17.013193,           -7.317510,          -17.448992,           -4.211332,           -0.507154,           15.663494,          -10.751381,           13.154206,            2.378304,           -3.396142,           10.458850,           -1.806006,            6.700546,           -9.618179,            1.788708,           -2.508976,            1.852440,           -2.207902,
                 429,            4.179708,            8.760820,           -7.987066,            7.286129,           -1.894842,            6.505953,            5.554639,            5.721064,           -2.001768,           -7.714372,            7.960073,            9.600678,          -13.233295,           11.765303,            9.887528,            7.583634,           -3.975777,           -8.311520,            5.853745,           -6.629548,           -6.254766,           -0.368510,           -4.586144,           -1.705612,
                 430,            0.315819,           -1.036027,           -6.819024,            3.044035,           -5.048713,            1.139077,           11.160589,           -2.835232,          -21.448147,           -2.457551,           -5.647002,           16.740671,            0.740140,           -9.177372,            8.625202,            5.521538,           -1.726395,           -9.431428,            1.193566,           -1.889132,           -4.633853,            0.161943,            0.038289,            0.695686,
                 431,            2.079736,            6.318754,           -0.253195,           11.910191,           -2.792227,           -0.786382,            3.159539,            8.362981,            1.701644,           -4.809154,           -3.114265,           18.359322,           -5.766638,           -2.829837,            9.952614,            0.422127,            8.714722,          -10.891548,            3.465141,            1.338488,           -5.475870,           -0.089753,           -4.300071,           -3.092856,
                 432,           -3.265981,            8.688497,          -10.862235,            2.048426,           -1.474197,           -2.397363,            5.304003,           -9.350677,           -3.521831,           -0.604256,           -4.515415,           10.869574,           -7.300291,           10.371797,            1.512586,           11.984120,          -11.486513,          -10.580498,            0.772742,           -5.744312,           -2.680362,            1.001970,           -1.913703,            1.563274,
                 433,           -3.220158,           11.194433,           -1.336333,            5.835846,           -5.188180,            7.393589,           16.810848,           -9.496377,          -14.751890,          -11.661675,           13.530965,           12.323073,            0.133296,           -8.084086,            5.878978,            0.750397,           -1.008766,            5.776760,            2.759352,           -5.193381,           -1.750016,            0.537900,           -3.338437,           -2.064087,
                 434,           -3.443986,           14.033609,            0.175470,            6.199867,          -11.467290,           17.089423,           17.079541,          -17.210057,           -3.442526,          -11.691374,            8.670310,           19.225255,           -6.395445,           10.117032,            4.277272,           11.164742,          -11.116996,           -6.903652,            7.928429,           -8.440222,           -9.354235,            0.429857,           -2.570572,           -4.634822,
                 435,            1.028812,            7.801409,          -11.319190,           10.812932,          -11.310747,           -0.825456,            4.997257,            5.904707,          -11.934569,           -0.499145,            3.434896,            2.436729,           -7.154361,           18.581070,           -9.376045,            7.158248,           -1.022864,          -12.754138,            2.986366,          -11.066830,            1.398563,           -1.225997,           -1.473169,            1.776968,
                 436,           -1.625539,            6.664588,           -6.984783,            3.236859,           -4.778856,            4.020700,            8.707950,           -4.605954,           -8.762384,           -4.409271,            3.515278,            8.753395,           -6.568650,            2.555502,            8.429119,            0.838425,           -2.624376,            1.472257,            2.154324,          -11.970841,            1.199291,            0.544926,           -1.849004,           -0.182420,
                 437,           -0.694405,            4.492691,           -4.484927,            6.662983,          -12.663099,            8.337691,           10.615133,           -9.661352,           -4.442983,           -3.889071,            1.069142,           10.134502,           -3.368887,           -1.852576,            8.500639,            2.236407,           -4.129080,           -2.391087,            4.242470,          -11.785077,           -4.214132,            0.545095,           -0.776730,           -2.383290,
                 438,           -2.442512,           11.474157,           -5.965163,            8.408542,          -12.746204,            7.933033,            5.256812,            1.031821,           -5.329608,           -4.223985,           -9.105754,           24.674312,           -9.849868,            3.814767,           14.875725,           -4.999608,          -11.128721,           10.741894,            5.455145,          -12.619638,            0.859654,           -0.797526,           -1.144954,           -0.681441,
                 439,           -2.663388,            6.967780,          -10.124825,            8.231274,          -10.062399,           -4.085220,           12.254977,           -4.566915,          -23.091665,           -7.565141,            8.700437,            9.456165,           -3.654022,            6.360238,           -0.359498,           14.999051,          -13.513013,          -19.796263,            2.615223,           -3.878049,           -3.981004,           -1.041934,            0.073324,            3.302095,
                 440,           -3.123672,           12.244884,           -1.460893,           -0.706540,            3.741244,           11.866076,            9.926181,            7.578065,          -17.951394,          -11.557916,           16.378812,            9.426131,           -1.283722,          -10.875230,           13.318012,           -1.281418,           -4.376138,            9.735874,           -0.435325,           -1.503113,            1.062534,            1.789970,           -5.703624,           -2.606278,
                 441,           -0.403196,            5.074848,           -0.541189,            6.042907,           -6.633141,            7.864428,           10.939571,           -4.843536,           -6.036231,           -6.973802,            3.331554,           14.958384,           -7.559887,            8.620319,            5.454735,           -1.352275,          -12.427677,           14.971879,            2.219279,           -0.913911,           -0.103394,           -0.106661,           -1.420501,           -2.884127,
                 442,            0.123388,            3.007682,           -2.549615,            9.277775,          -19.418080,           12.765780,            1.851901,           14.919257,          -14.237980,           -5.846955,            7.790637,            9.262608,            8.415348,           -6.059674,          -10.710656,           -3.209168,          -23.923564,          -16.832855,            5.866210,           -0.905900,           -8.263265,           -0.162413,           -0.729293,           -1.997137,
                 443,           -0.529825,            1.605038,            0.097584,            3.135885,           -7.797549,           11.560587,            1.716952,            4.742145,           -1.897073,           -0.979643,           -4.617947,           11.208011,           -8.296372,           -3.772666,           18.592585,            9.012879,           -4.156770,          -13.819982,            2.529372,           -9.679092,           -0.420161,            1.310926,           -1.125545,           -4.298624,
                 444,            0.599246,           11.259303,           -7.937479,            9.238248,           -6.011797,            2.535061,           16.155778,          -14.058732,           -5.298738,           -5.770239,            1.560918,           13.366814,           -6.222239,           -6.523439,           18.352868,            7.643280,            1.601329,           -8.784000,            3.451823,           -1.958116,            0.455231,           -1.811857,           -1.760821,            0.102083,
                 445,            1.457740,            2.970747,           -5.421619,           10.274485,          -10.213917,            0.898420,           11.669467,            0.113964,          -13.226497,           -0.287717,            0.040453,            7.304736,          -14.818647,            1.082822,           26.696209,           14.820952,          -14.608032,          -18.698895,            2.302973,            2.704282,           -4.345430,           -1.018788,           -0.656258,           -0.576789,
                 446,           -1.363198,            7.564833,            7.991844,           10.315542,          -15.151614,           18.327113,            7.305522,            8.137837,           -5.389209,           -7.588981,           -0.170634,           20.959966,           -8.792731,           10.998073,            3.555374,            3.446475,          -24.921882,           13.697319,            4.007893,           -2.530484,           -0.255734,            0.600895,           -2.863414,           -7.207063,
                 447,            0.618903,            2.414876,            1.029982,            7.753699,           -9.804132,            9.012822,            4.195850,            6.699779,           -5.574788,           -3.063962,            4.762861,            4.791345,            2.124903,           -6.652392,            2.106441,           -1.105605,           -7.900168,           11.003265,            4.581667,           -4.357154,           -2.911115,           -0.170707,           -1.224626,           -3.336379,
                 448,           -4.364167,            2.938073,            2.222303,            2.546976,           -6.229568,            7.380955,            7.578673,           -6.923064,           -6.182964,           -6.235752,            7.191014,            8.145675,           -5.715983,            5.487949,            0.847628,           10.230475,          -18.259714,           -0.471641,            3.077243,          -11.307916,           -2.851287,            1.565965,           -0.493065,           -3.473884,
                 449,            0.439174,           -1.301053,            0.841927,            7.135028,           -9.934974,            5.646671,           10.357081,           -1.845995,          -12.512980,           -3.470701,            7.947082,            1.517828,          -10.787846,            6.166228,           14.624757,            9.798840,            1.477523,          -23.588125,            1.174778,            2.479748,           -4.614668,            0.360105,           -0.347601,           -2.907587,
                 450,           -0.116953,            7.882045,           -2.416609,            6.767539,           -3.610234,            5.445092,            3.752640,            8.364957,           -4.566452,           -3.498753,            3.171828,            8.092004,          -16.019230,            8.791855,           18.941566,            6.322433,          -17.121599,            5.240272,            3.867028,          -11.478629,           -2.034941,            0.646451,           -4.007298,           -2.482365,
                 451,            1.380521,            7.418898,           -0.293974,           10.974321,           -8.188760,            6.572891,            9.745916,            5.627285,           -9.197132,           -7.377014,            8.928218,            9.423399,           -5.757958,            9.291591,           -2.059586,            6.230405,          -12.254978,            6.888977,            7.403155,           -9.225877,           -1.045633,           -1.664603,           -2.019769,           -2.391222,
                 452,            1.780565,           12.670359,           -4.626530,            5.059083,            1.110397,           10.209143,           16.142883,           -9.671014,           -1.671637,           -5.968541,            5.241586,           10.764285,           -6.718425,           -1.361555,           13.920982,           -3.748920,           11.251149,           -7.119248,            0.995009,            4.993124,            3.563984,           -0.738116,           -4.548414,           -2.645497,
                 453,            0.761787,            3.270341,            4.969434,            6.228257,           -7.131908,           13.875956,           14.915264,           -6.873417,          -10.808748,           -2.316698,            2.417491,            5.588995,           -3.626454,            1.685674,            1.697975,            8.852892,            2.082392,          -26.360983,            7.281373,          -12.637973,            2.621657,           -1.677048,            0.648760,           -4.620142,
                 454,           -2.579105,            3.622982,           -0.566612,           12.914053,          -16.780773,            0.171571,           14.850602,           -8.543842,          -17.128676,           -6.377173,            4.236230,           12.034910,           -3.368966,           -3.529990,            7.229922,           11.841402,          -11.708654,          -17.401069,            3.363616,           -5.415435,            1.940140,           -1.693664,            2.112944,           -0.724078,
                 455,           -2.480432,            9.060803,            1.292287,            8.622328,          -10.085166,            9.123750,            5.162756,            8.862848,           -9.243882,           -2.957199,            2.970569,            7.456967,           -9.584575,           20.549170,           -6.467155,           12.037267,           -4.210529,           -7.938590,            2.237087,           -9.520877,            4.689192,            0.281780,           -2.772324,           -3.129737,
                 456,           -0.775940,            7.310351,           -9.931790,            3.050620,           -0.548271,           -0.175285,            8.958482,           -3.889470,          -12.913289,           -7.027235,           -0.123628,           17.465642,          -15.293219,            5.719307,           23.746715,           -4.875916,           14.999670,          -15.687172,            2.597665,           -8.320681,           -4.304423,            0.324970,           -2.749898,            1.651137,
                 457,           -0.054646,            4.187794,           -0.024713,            7.800587,          -13.795396,           13.146059,           12.492302,            2.551931,          -20.531756,           -5.153517,            0.100083,           12.717590,           -0.438422,           -4.544116,           -0.426969,            5.108630,           -4.643947,            0.175128,            3.511450,           -4.519753,            1.640975,           -0.870152,           -0.473233,           -2.404137,
                 458,            2.536625,            5.694584,           -4.015675,           11.888177,           -7.366062,            0.779244,            0.502973,           14.252615,           -4.930285,           -6.679697,            5.766140,            9.801450,           -8.805409,            0.813117,            9.978077,            3.864352,           -6.756556,            2.134689,            6.325474,           -6.140543,           -0.926963,           -2.035696,           -1.525233,           -0.508266,
                 459,           -2.690826,            3.018600,           -3.527490,            5.313570,          -15.445454,           10.360830,            3.028714,            5.673522,          -14.644892,          -10.468273,           11.811352,           11.288343,           -4.315558,           -2.214673,            7.122040,            3.286190,           12.046026,          -25.003060,            0.623141,           -5.948072,           -3.198955,            1.842567,           -0.876367,           -2.384846,
                 460,            1.549928,            6.102172,           -7.257262,            7.298994,           -5.292640,            2.673021,           12.393365,           -1.530675,          -17.489017,          -12.057559,            8.741811,           17.452806,           -9.913904,           -1.795928,           21.685742,            4.214573,            2.015212,            3.079691,            5.026489,          -14.053355,            0.894027,           -1.442358,           -1.624950,            0.909054,
                 461,           -1.439890,            3.216499,            3.149361,            8.617864,           -7.236379,            3.345648,            2.007715,            8.837039,           -4.688342,           -5.283209,            7.909941,            6.667342,            0.163247,           -8.565974,            8.326387,            6.422744,            6.185259,          -12.677012,            3.926086,           -1.774960,            1.782719,           -0.760822,           -0.446401,           -2.573087,
                 462,           -2.995379,            9.471190,           -2.408261,            8.729172,           -8.148720,            2.717607,           11.069979,          -11.057151,           -3.366673,           -5.804224,            4.389299,           10.579953,            0.800360,            6.303995,          -13.635570,            9.841601,           -4.419244,          -17.405379,            3.132537,           -4.358159,           -1.118537,           -0.063282,           -1.483333,           -1.761016,
                 463,            0.803850,            4.491328,           -5.083796,            5.621065,           -5.352495,            5.381219,            5.517819,            1.389469,           -3.472465,           -5.662101,            5.351988,            9.842910,           -1.782951,           -5.507266,            8.178593,            7.671714,           -3.787292,          -12.984402,            1.184425,           -1.165500,            2.152022,           -0.181768,           -1.630979,           -1.444187,
                 464,           -1.185551,            2.027878,           -0.564885,            9.421255,          -15.276633,            6.165097,            3.659984,            0.538046,           -5.564865,           -4.685866,            6.013937,            9.015760,           -3.430444,          -14.360403,           23.315426,            9.588872,          -10.165417,           -5.866673,            4.919884,          -11.533364,           -0.692837,           -0.283634,            0.614292,           -2.202976,
                 465,            2.904598,            1.837163,           -4.355171,            7.795187,           -6.200200,            3.305783,            6.072142,           -3.974730,           -0.081509,           -9.228242,            6.126048,           16.805837,           -3.069802,           -4.094579,            8.034951,            5.241451,           -8.183548,           -5.117238,            2.784915,            0.396317,           -1.348963,           -0.640398,           -0.830975,           -1.998830,
                 466,            5.114654,           -2.684119,            7.088411,           12.517199,          -14.540330,           13.996808,            7.426270,            8.929454,           -5.424575,           -3.439156,            4.779222,            7.477890,           -6.568343,           -9.626176,           24.256261,            4.977685,          -11.248038,            6.035056,            5.766924,            0.057693,           -0.504243,           -1.856197,            0.264760,           -6.136283,
                 467,            1.866449,           12.543042,          -10.763463,           10.480758,           -1.878996,           -3.383149,            6.053901,            6.247116,           -7.747774,           -7.193199,            7.704858,           10.818457,            4.881102,          -15.835114,            5.409655,            5.754768,            1.767462,          -10.786631,            0.809839,            1.250177,            4.679921,           -1.648386,           -3.968666,            1.720195,
                 468,            1.611171,           11.087110,           -4.470986,            9.201065,           -5.154231,            7.844911,            7.617365,           14.163795,          -13.707782,          -11.419251,           13.565218,           11.760896,           -9.449074,           10.367849,            6.250528,            2.530868,           -6.107670,            3.037458,            1.797930,            3.297237,            1.091001,           -0.644164,           -4.813962,           -1.604153,
                 469,            3.090438,            1.508731,            5.586112,            6.335183,           -5.944590,           16.198904,           13.630069,           -1.194812,           -7.827674,           -9.211966,            7.953290,           14.352965,           -7.524229,            1.463669,           12.757439,            7.378656,           -8.315474,           -5.509470,            5.079751,           -4.974998,            5.060885,           -1.534390,           -0.523358,           -5.585895,
                 470,           -2.243245,           10.532938,            0.715684,            4.674773,           -3.923764,           10.864421,           11.609260,            1.435981,          -12.517500,           -4.339295,           -0.018336,           12.191852,            5.851465,          -10.627425,           -3.238179,            4.332585,          -10.115650,            0.244527,            1.716099,            3.016808,           -4.382789,            1.253981,           -4.371573,           -3.850400,
                 471,           -0.757301,            5.009957,           -6.157158,            9.564153,          -15.029843,            4.421695,            7.683799,           -4.964345,           -7.782254,          -11.120116,           11.343625,           13.869400,           -0.169052,           -1.231523,            1.976276,           10.911747,          -12.397414,           -9.076195,            2.614003,            0.217496,           -9.081498,            0.290173,           -0.900690,           -0.912040,
                 472,            0.197435,            4.735082,           -9.687761,            5.154436,           -6.102609,            0.905456,            0.233846,           12.149142,          -11.406244,           -8.113661,            5.274984,           14.392226,          -13.412805,           -5.033834,           28.194333,            8.572574,          -21.916099,            1.527931,            2.876008,          -14.780050,           -3.186948,            1.180911,           -3.157901,            0.540002,
                 473,            3.694351,            5.813917,            0.506590,            9.528866,           -4.637027,            9.031754,           12.833793,           -2.773071,           -4.743193,           -1.074103,           -3.190957,           11.063687,           -9.074555,            7.672120,           10.398265,            6.931790,            5.136673,          -20.196965,            5.798115,            3.412147,           -6.337972,           -1.287427,           -2.378191,           -4.213719,
                 474,           -8.201861,            9.329359,           -1.436958,            2.646394,           -7.066710,            4.372056,           10.787483,           -5.233438,          -18.510336,           -3.232917,            1.219147,            9.116187,            1.623287,           -5.258293,           -1.661638,           -4.998865,            7.276705,            4.768369,           -1.220045,           -2.287606,            3.339217,            1.319434,           -0.717632,           -0.773015,
                 475,            1.879246,           10.284033,            3.706255,            9.224504,            0.035702,            9.522820,           20.064251,           -4.124791,          -12.038679,           -0.789211,           -6.771181,           14.233010,           -7.863460,            4.488476,           10.361500,            5.373811,          -12.156520,           -3.825648,            4.790467,           -3.460673,            7.590519,           -2.394578,           -3.123680,           -3.774194,
                 476,           -0.887398,            8.455864,            1.817158,            1.541412,            1.050984,           13.573610,           11.214685,            0.160282,           -7.189960,          -10.022344,           12.711042,           10.399477,          -10.633339,            7.264624,           14.111429,            4.680422,           -4.845168,            5.921492,            4.337834,           -9.343633,           -2.492927,            1.189714,           -4.352832,           -4.726280,
                 477,            2.383226,            6.112659,           -0.813258,           10.065333,          -11.126326,           11.354003,           10.803788,            4.921595,          -10.687623,           -1.258630,            0.889479,            8.666562,          -13.598473,           20.042747,           11.339561,            6.745224,           -2.800188,           -5.373171,            2.060896,            2.333669,           -6.977689,            0.695256,           -3.908221,           -4.675164,
                 478,            0.680064,            3.422249,            3.042340,            8.729427,          -10.138684,           10.224096,            9.132947,           -2.325023,           -1.920885,           -4.897816,            4.029657,           12.370210,           -6.110156,            6.457654,            0.706534,            7.873211,           -5.350252,           -9.098289,            4.469619,           -2.970923,           -5.098617,            0.293294,           -1.599543,           -5.251396,
                 479,           -1.236080,            2.703106,            4.479965,            6.819300,          -11.683751,           13.108263,            4.538031,            1.845752,           -0.562220,          -13.475287,           17.923215,           11.478770,          -10.607862,           10.541258,           15.635014,           -4.780438,          -15.547419,            0.086499,            1.802899,            6.128342,            0.775466,            0.229423,           -0.363517,           -5.123261,
                 480,           -3.139392,            6.221938,            2.906984,            2.560357,           -5.731308,           12.833045,           16.135876,           -5.824119,          -19.735391,           -5.798420,            7.067990,            8.371046,          -11.658380,            2.091731,           18.749671,            8.370783,          -17.945225,            8.661208,           -1.738859,            1.814450,            2.554203,            1.550086,           -2.700544,           -4.032338,
                 481,            2.740140,            3.801121,            4.715807,           12.236957,          -14.448611,           14.495884,            4.517241,           12.979059,           -3.383546,           -3.241465,            6.613144,            4.440033,          -13.714408,           10.643852,           15.116960,           -3.777301,            6.161993,            3.275183,            6.293290,          -14.985083,            5.751708,           -0.906878,           -1.706479,           -6.000125,
                 482,           -4.643984,            8.797901,           -5.502336,            7.258473,          -13.581260,            4.246293,           15.195814,          -15.202421,          -15.578063,           -5.595694,           -3.745809,           22.040185,           -0.417784,            5.296714,          -12.382304,           10.750199,            5.866388,          -29.569332,            1.616862,           -7.571174,           -6.675504,            1.387137,           -1.285984,           -1.117102,
                 483,           -0.703624,            7.162984,            0.437708,           14.285644,          -17.982838,            7.223073,           16.424557,           -8.471088,           -9.617372,           -9.942679,            8.821438,           14.216225,           -7.090419,            9.034323,            3.287128,           13.516266,           -4.824107,          -20.965051,            5.268889,           -3.179183,           -4.683615,           -0.891774,           -0.846316,           -3.370801,
                 484,           -1.376744,            3.125133,           -0.638604,           11.624964,          -16.082691,            3.577145,            5.178783,           -8.249982,            2.669470,           -8.223225,            1.324925,           18.008702,           -4.481571,           16.699293,           -9.667683,            7.409426,           11.966251,          -26.103861,            1.372744,           -8.625541,            3.263755,            0.282680,            0.149570,           -3.194574,
                 485,           -4.596045,            0.793210,           -4.474920,            4.452111,          -16.662692,            5.667963,            6.648870,           -5.283654,          -16.587186,           -5.872223,            1.748610,           14.333850,           -6.220154,            4.148708,            6.993984,            6.703007,           -2.353331,          -11.936371,            2.462400,           -8.947617,           -5.758960,            1.392538,            1.549715,           -0.626926,
                 486,            0.448600,            9.049072,           -6.120784,            7.701598,           -6.506887,            5.005655,            8.434432,           -0.380948,           -7.327043,            0.604214,           -7.488367,           12.534623,          -11.567238,           10.216880,           11.525158,            9.841877,          -12.486793,            2.107627,            2.895749,            6.082923,           -8.597655,            0.132645,           -3.435511,           -1.213997,
                 487,           -2.203284,           10.253150,            6.471599,            8.707736,          -10.364657,           16.190442,           11.512875,            1.071944,           -7.354981,           -8.303355,            6.979339,           13.905238,           -9.623497,           -8.443762,           28.486462,            4.988130,            0.256771,           -5.889043,            6.730245,            0.242598,           -4.739360,           -0.242167,           -2.378730,           -5.961745,
                 488,           -3.617172,           10.103959,           -5.895049,            7.929466,           -9.533766,            1.799626,           16.804606,          -11.179130,          -18.084817,           -8.393683,            6.894802,           14.482188,            2.191732,           -5.436400,            0.359433,           -0.204142,            7.735499,          -22.395083,            1.445986,           -5.318539,           -3.968540,            0.813326,           -2.728893,           -0.223642,
                 489,           -6.103903,           11.335250,           -0.120585,           11.305862,          -14.539598,            2.749260,            8.369561,           -1.550928,           -8.909674,           -6.899333,            2.624050,           13.949476,           -3.369772,            5.805631,           -2.398981,           -0.192182,           -1.858314,            4.959693,            1.812698,           -3.729883,            0.207430,            0.272090,           -1.415351,           -1.770637,
                 490,           -3.743147,           12.925677,           -1.263324,            7.682801,           -2.338870,            1.837997,           10.745099,           -0.446608,          -15.188535,           -7.468713,            8.546394,            8.817124,            0.089445,          -13.088358,           16.426388,            7.026654,          -11.465930,           -3.031344,           -0.227705,            0.997891,            3.349951,            0.428190,           -4.267525,           -1.065628,
                 491,           -2.026186,            6.295429,           -2.491077,            7.134132,           -7.584889,            3.131575,           -1.393292,           11.432032,           -5.016694,           -7.376986,            7.392321,           10.659005,          -11.934051,            2.533273,           18.436493,            5.066134,           -7.721509,           -0.363788,            4.813678,          -10.752844,           -9.127983,            1.518893,           -3.359968,           -1.921223,
